"No.","Time","Source","Destination","Protocol","Length","Info"
"128","0.084196","10.0.2.4","10.0.2.5","TCP","58","38183  >  7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"129","0.084238","10.0.2.4","10.0.2.5","TCP","58","38183  >  13782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"130","0.084300","10.0.2.4","10.0.2.5","TCP","58","38183  >  50002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"131","0.084318","10.0.2.5","10.0.2.4","TCP","60","1030  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","0.084318","10.0.2.5","10.0.2.4","TCP","60","2607  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"133","0.084318","10.0.2.5","10.0.2.4","TCP","60","2126  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"134","0.084318","10.0.2.5","10.0.2.4","TCP","60","1152  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"135","0.084318","10.0.2.5","10.0.2.4","TCP","60","8800  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"136","0.084328","10.0.2.4","10.0.2.5","TCP","58","38183  >  4129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"137","0.084318","10.0.2.5","10.0.2.4","TCP","60","726  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"138","0.084362","10.0.2.4","10.0.2.5","TCP","58","38183  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"139","0.084398","10.0.2.4","10.0.2.5","TCP","58","38183  >  1088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"140","0.084468","10.0.2.5","10.0.2.4","TCP","60","12000  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"141","0.084469","10.0.2.5","10.0.2.4","TCP","60","7  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","0.084469","10.0.2.5","10.0.2.4","TCP","60","13782  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"143","0.084598","10.0.2.5","10.0.2.4","TCP","60","50002  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","0.084598","10.0.2.5","10.0.2.4","TCP","60","4129  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"145","0.084598","10.0.2.5","10.0.2.4","TCP","60","5633  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","0.084598","10.0.2.5","10.0.2.4","TCP","60","1088  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"147","0.084693","10.0.2.4","10.0.2.5","TCP","58","38183  >  7201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"148","0.084728","10.0.2.4","10.0.2.5","TCP","58","38183  >  3690 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"149","0.084745","10.0.2.4","10.0.2.5","TCP","58","38183  >  1117 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"150","0.084782","10.0.2.4","10.0.2.5","TCP","58","38183  >  2968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"151","0.084813","10.0.2.4","10.0.2.5","TCP","58","38183  >  6006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"152","0.084859","10.0.2.4","10.0.2.5","TCP","58","38183  >  5988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"153","0.084925","10.0.2.4","10.0.2.5","TCP","58","38183  >  3 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"154","0.084965","10.0.2.4","10.0.2.5","TCP","58","38183  >  5500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"155","0.085032","10.0.2.4","10.0.2.5","TCP","58","38183  >  3945 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"156","0.085045","10.0.2.5","10.0.2.4","TCP","60","7201  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"157","0.085045","10.0.2.5","10.0.2.4","TCP","60","3690  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"158","0.085045","10.0.2.5","10.0.2.4","TCP","60","1117  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"159","0.085045","10.0.2.5","10.0.2.4","TCP","60","2968  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"160","0.085067","10.0.2.4","10.0.2.5","TCP","58","38183  >  548 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"161","0.085096","10.0.2.4","10.0.2.5","TCP","58","38183  >  14000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"162","0.085143","10.0.2.4","10.0.2.5","TCP","58","38183  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"163","0.085175","10.0.2.4","10.0.2.5","TCP","58","38183  >  1023 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"164","0.085205","10.0.2.4","10.0.2.5","TCP","58","38183  >  7921 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"165","0.085237","10.0.2.4","10.0.2.5","TCP","58","38183  >  1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"166","0.085266","10.0.2.4","10.0.2.5","TCP","58","38183  >  1863 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"167","0.085307","10.0.2.4","10.0.2.5","TCP","58","38183  >  50300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"168","0.085342","10.0.2.4","10.0.2.5","TCP","58","38183  >  5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"169","0.085342","10.0.2.5","10.0.2.4","TCP","60","6006  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"170","0.085342","10.0.2.5","10.0.2.4","TCP","60","5988  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"171","0.085342","10.0.2.5","10.0.2.4","TCP","60","3  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"172","0.085342","10.0.2.5","10.0.2.4","TCP","60","5500  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"173","0.085342","10.0.2.5","10.0.2.4","TCP","60","3945  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"174","0.085342","10.0.2.5","10.0.2.4","TCP","60","548  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"175","0.085372","10.0.2.4","10.0.2.5","TCP","58","38183  >  1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"176","0.085403","10.0.2.4","10.0.2.5","TCP","58","38183  >  5550 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"177","0.085444","10.0.2.4","10.0.2.5","TCP","58","38183  >  407 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"178","0.085483","10.0.2.4","10.0.2.5","TCP","58","38183  >  5902 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"179","0.085502","10.0.2.5","10.0.2.4","TCP","60","14000  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"180","0.085503","10.0.2.5","10.0.2.4","TCP","60","3322  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"181","0.085503","10.0.2.5","10.0.2.4","TCP","60","1023  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"182","0.085503","10.0.2.5","10.0.2.4","TCP","60","7921  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"183","0.085503","10.0.2.5","10.0.2.4","TCP","60","1782  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"184","0.085520","10.0.2.4","10.0.2.5","TCP","58","38183  >  8090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"185","0.085547","10.0.2.4","10.0.2.5","TCP","58","38183  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"186","0.085592","10.0.2.4","10.0.2.5","TCP","58","38183  >  2065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"187","0.086740","10.0.2.4","10.0.2.5","TCP","58","38183  >  1033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"188","0.086770","10.0.2.4","10.0.2.5","TCP","58","38183  >  15002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"189","0.086771","10.0.2.5","10.0.2.4","TCP","60","1863  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"190","0.086771","10.0.2.5","10.0.2.4","TCP","60","50300  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"191","0.086771","10.0.2.5","10.0.2.4","TCP","60","5280  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"192","0.086771","10.0.2.5","10.0.2.4","TCP","60","1594  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"193","0.086772","10.0.2.5","10.0.2.4","TCP","60","5550  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"194","0.086772","10.0.2.5","10.0.2.4","TCP","60","407  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"195","0.086772","10.0.2.5","10.0.2.4","TCP","60","5902  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"196","0.086792","10.0.2.4","10.0.2.5","TCP","58","38183  >  981 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"197","0.086772","10.0.2.5","10.0.2.4","TCP","60","8090  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"198","0.086814","10.0.2.4","10.0.2.5","TCP","58","38183  >  1078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"199","0.086831","10.0.2.4","10.0.2.5","TCP","58","38183  >  1718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"200","0.086851","10.0.2.4","10.0.2.5","TCP","58","38183  >  48080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"201","0.086855","10.0.2.5","10.0.2.4","TCP","60","7106  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"202","0.086898","10.0.2.4","10.0.2.5","TCP","58","38183  >  1063 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"203","0.086948","10.0.2.4","10.0.2.5","TCP","58","38183  >  5679 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"204","0.086972","10.0.2.4","10.0.2.5","TCP","58","38183  >  9050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"205","0.086987","10.0.2.4","10.0.2.5","TCP","58","38183  >  1700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"206","0.086989","10.0.2.5","10.0.2.4","TCP","60","2065  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"207","0.086989","10.0.2.5","10.0.2.4","TCP","60","1033  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"208","0.086989","10.0.2.5","10.0.2.4","TCP","60","15002  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"209","0.087004","10.0.2.4","10.0.2.5","TCP","58","38183  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"210","0.087030","10.0.2.4","10.0.2.5","TCP","58","38183  >  3370 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"211","0.087077","10.0.2.4","10.0.2.5","TCP","58","38183  >  8652 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"212","0.087108","10.0.2.4","10.0.2.5","TCP","58","38183  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"213","0.087110","10.0.2.5","10.0.2.4","TCP","60","981  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"214","0.087110","10.0.2.5","10.0.2.4","TCP","60","1078  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"215","0.087110","10.0.2.5","10.0.2.4","TCP","60","1718  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"216","0.087110","10.0.2.5","10.0.2.4","TCP","60","48080  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"217","0.087141","10.0.2.4","10.0.2.5","TCP","58","38183  >  32784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"218","0.087195","10.0.2.4","10.0.2.5","TCP","58","38183  >  1862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"219","0.087241","10.0.2.4","10.0.2.5","TCP","58","38183  >  83 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"220","0.087263","10.0.2.5","10.0.2.4","TCP","60","1063  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"221","0.087263","10.0.2.5","10.0.2.4","TCP","60","5679  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"222","0.087263","10.0.2.5","10.0.2.4","TCP","60","9050  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"223","0.087275","10.0.2.4","10.0.2.5","TCP","58","38183  >  9100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"224","0.087306","10.0.2.4","10.0.2.5","TCP","58","38183  >  4 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"225","0.087361","10.0.2.4","10.0.2.5","TCP","58","38183  >  1201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"226","0.087370","10.0.2.5","10.0.2.4","TCP","60","1700  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"227","0.087370","10.0.2.5","10.0.2.4","TCP","60","1259  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"228","0.087370","10.0.2.5","10.0.2.4","TCP","60","3370  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"229","0.087370","10.0.2.5","10.0.2.4","TCP","60","8652  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"230","0.087392","10.0.2.4","10.0.2.5","TCP","58","38183  >  1187 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"231","0.087434","10.0.2.4","10.0.2.5","TCP","58","38183  >  6112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"232","0.087477","10.0.2.4","10.0.2.5","TCP","58","38183  >  8701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"233","0.087515","10.0.2.4","10.0.2.5","TCP","58","38183  >  1093 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"234","0.087536","10.0.2.5","10.0.2.4","TCP","60","1322  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"235","0.087540","10.0.2.4","10.0.2.5","TCP","58","38183  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"236","0.087536","10.0.2.5","10.0.2.4","TCP","60","32784  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"237","0.087537","10.0.2.5","10.0.2.4","TCP","60","1862  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"238","0.087537","10.0.2.5","10.0.2.4","TCP","60","83  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"239","0.087537","10.0.2.5","10.0.2.4","TCP","60","9100  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"240","0.087800","10.0.2.5","10.0.2.4","TCP","60","4  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"241","0.087800","10.0.2.5","10.0.2.4","TCP","60","1201  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"242","0.087800","10.0.2.5","10.0.2.4","TCP","60","1187  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"243","0.087800","10.0.2.5","10.0.2.4","TCP","60","6112  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"244","0.087800","10.0.2.5","10.0.2.4","TCP","60","8701  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"245","0.087800","10.0.2.5","10.0.2.4","TCP","60","1093  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"246","0.087800","10.0.2.5","10.0.2.4","TCP","60","2121  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"247","0.087901","10.0.2.4","10.0.2.5","TCP","58","38183  >  2702 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"248","0.087993","10.0.2.4","10.0.2.5","TCP","58","38183  >  1044 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"249","0.088031","10.0.2.4","10.0.2.5","TCP","58","38183  >  1075 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"250","0.088054","10.0.2.4","10.0.2.5","TCP","58","38183  >  800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"251","0.088077","10.0.2.4","10.0.2.5","TCP","58","38183  >  8402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"252","0.088109","10.0.2.4","10.0.2.5","TCP","58","38183  >  12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"253","0.088163","10.0.2.4","10.0.2.5","TCP","58","38183  >  5901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"254","0.088207","10.0.2.4","10.0.2.5","TCP","58","38183  >  5811 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"255","0.088210","10.0.2.5","10.0.2.4","TCP","60","2702  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"256","0.088210","10.0.2.5","10.0.2.4","TCP","60","1044  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"257","0.088247","10.0.2.4","10.0.2.5","TCP","58","38183  >  10215 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"258","0.088300","10.0.2.4","10.0.2.5","TCP","58","38183  >  23502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"259","0.088357","10.0.2.4","10.0.2.5","TCP","58","38183  >  10000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"260","0.088382","10.0.2.5","10.0.2.4","TCP","60","1075  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"261","0.088382","10.0.2.5","10.0.2.4","TCP","60","800  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"262","0.088382","10.0.2.5","10.0.2.4","TCP","60","8402  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"263","0.088382","10.0.2.5","10.0.2.4","TCP","60","12345  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"264","0.088383","10.0.2.5","10.0.2.4","TCP","60","5901  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"265","0.088395","10.0.2.4","10.0.2.5","TCP","58","38183  >  60020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"266","0.088430","10.0.2.4","10.0.2.5","TCP","58","38183  >  1092 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"267","0.088483","10.0.2.4","10.0.2.5","TCP","58","38183  >  1580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"268","0.088485","10.0.2.5","10.0.2.4","TCP","60","5811  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"269","0.088485","10.0.2.5","10.0.2.4","TCP","60","10215  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"270","0.088520","10.0.2.4","10.0.2.5","TCP","58","38183  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"271","0.088573","10.0.2.4","10.0.2.5","TCP","58","38183  >  3809 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"272","0.088582","10.0.2.5","10.0.2.4","TCP","60","23502  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"273","0.088582","10.0.2.5","10.0.2.4","TCP","60","10000  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"274","0.088602","10.0.2.4","10.0.2.5","TCP","58","38183  >  6692 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"275","0.088658","10.0.2.4","10.0.2.5","TCP","58","38183  >  843 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"276","0.088679","10.0.2.4","10.0.2.5","TCP","58","38183  >  22939 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"277","0.088685","10.0.2.5","10.0.2.4","TCP","60","60020  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"278","0.088685","10.0.2.5","10.0.2.4","TCP","60","1092  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"279","0.088685","10.0.2.5","10.0.2.4","TCP","60","1580  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"280","0.088702","10.0.2.4","10.0.2.5","TCP","58","38183  >  254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"281","0.088723","10.0.2.4","10.0.2.5","TCP","58","38183  >  1974 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"282","0.088768","10.0.2.4","10.0.2.5","TCP","58","38183  >  5815 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"283","0.088795","10.0.2.4","10.0.2.5","TCP","58","38183  >  11111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"284","0.088810","10.0.2.5","10.0.2.4","TCP","60","9415  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"285","0.088810","10.0.2.5","10.0.2.4","TCP","60","3809  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"286","0.088810","10.0.2.5","10.0.2.4","TCP","60","6692  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"287","0.088820","10.0.2.4","10.0.2.5","TCP","58","38183  >  89 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"288","0.088839","10.0.2.4","10.0.2.5","TCP","58","38183  >  1600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"289","0.088858","10.0.2.4","10.0.2.5","TCP","58","38183  >  2034 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"290","0.088888","10.0.2.4","10.0.2.5","TCP","58","38183  >  3017 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"291","0.088906","10.0.2.4","10.0.2.5","TCP","58","38183  >  2323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"292","0.088941","10.0.2.4","10.0.2.5","TCP","58","38183  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"293","0.088960","10.0.2.4","10.0.2.5","TCP","58","38183  >  5221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"294","0.088959","10.0.2.5","10.0.2.4","TCP","60","843  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"295","0.088959","10.0.2.5","10.0.2.4","TCP","60","22939  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"296","0.088959","10.0.2.5","10.0.2.4","TCP","60","254  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"297","0.088959","10.0.2.5","10.0.2.4","TCP","60","1974  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"298","0.088959","10.0.2.5","10.0.2.4","TCP","60","5815  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"299","0.088979","10.0.2.4","10.0.2.5","TCP","58","38183  >  9898 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"300","0.088996","10.0.2.4","10.0.2.5","TCP","58","38183  >  2500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"301","0.089021","10.0.2.4","10.0.2.5","TCP","58","38183  >  9081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"302","0.089048","10.0.2.4","10.0.2.5","TCP","58","38183  >  5960 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"303","0.089075","10.0.2.4","10.0.2.5","TCP","58","38183  >  3784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"304","0.089080","10.0.2.5","10.0.2.4","TCP","60","11111  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"305","0.089081","10.0.2.5","10.0.2.4","TCP","60","89  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"306","0.089081","10.0.2.5","10.0.2.4","TCP","60","1600  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"307","0.089094","10.0.2.4","10.0.2.5","TCP","58","38183  >  1098 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"308","0.089113","10.0.2.4","10.0.2.5","TCP","58","38183  >  2038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"309","0.089145","10.0.2.4","10.0.2.5","TCP","58","38183  >  1097 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"310","0.089161","10.0.2.4","10.0.2.5","TCP","58","38183  >  1081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"311","0.089177","10.0.2.4","10.0.2.5","TCP","58","38183  >  16012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"312","0.089188","10.0.2.5","10.0.2.4","TCP","60","2034  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"313","0.089188","10.0.2.5","10.0.2.4","TCP","60","3017  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"314","0.089188","10.0.2.5","10.0.2.4","TCP","60","2323  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"315","0.089188","10.0.2.5","10.0.2.4","TCP","60","5001  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"316","0.089188","10.0.2.5","10.0.2.4","TCP","60","5221  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"317","0.089197","10.0.2.4","10.0.2.5","TCP","58","38183  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"318","0.089213","10.0.2.4","10.0.2.5","TCP","58","38183  >  711 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"319","0.089229","10.0.2.4","10.0.2.5","TCP","58","38183  >  6881 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"320","0.089246","10.0.2.4","10.0.2.5","TCP","58","38183  >  24800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"321","0.089272","10.0.2.4","10.0.2.5","TCP","58","38183  >  20031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"322","0.089293","10.0.2.4","10.0.2.5","TCP","58","38183  >  8010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"323","0.089308","10.0.2.4","10.0.2.5","TCP","58","38183  >  8087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"324","0.089317","10.0.2.5","10.0.2.4","TCP","60","9898  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"325","0.089318","10.0.2.5","10.0.2.4","TCP","60","2500  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"326","0.089318","10.0.2.5","10.0.2.4","TCP","60","9081  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"327","0.089318","10.0.2.5","10.0.2.4","TCP","60","5960  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"328","0.089324","10.0.2.4","10.0.2.5","TCP","58","38183  >  5120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"329","0.089318","10.0.2.5","10.0.2.4","TCP","60","3784  >  38183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"330","0.089340","10.0.2.4","10.0.2.5","TCP","58","38183  >  1107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"331","0.089357","10.0.2.4","10.0.2.5","TCP","58","38183  >  24 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
